time,host,ip,id,t,dt,gap,state,st,hid,pos,ct,ctpos,err,errp,trim,lag,ls,wt,sk,ahead,amin,rs,nb,buf,bf,rate,ratio,drift,w,dw,off,ort,ns,ep,tcage,rtt,step,tun,v
2026-08-12T16:32:59.000+00:00,simukka-atom,10.0.1.237,af2942,155.1,1.1,0,playing,play,0,119.59,119.57,-20,-326,-340,0,169,4,0,2,401.7,402.1,4,1,0,0,14908,13,-500,0,0,976560013.4,21,38,1,3129,27,,,2
2026-08-12T16:33:00.000+00:00,simukka-atom,10.0.1.237,af2942,156.1,1.0,0,playing,play,0,120.67,120.53,-140,-104,-336,0,159,2,0,1,400.8,400.8,4,1,0,0,14908,13,-500,0,0,976560013.4,21,38,1,4185,55,,,2
2026-08-12T16:33:01.000+00:00,simukka-atom,10.0.1.237,af2942,157.2,1.1,0,playing,play,0,121.71,121.36,-350,-248,-337,0,161,3,0,1,486.3,400.6,4,1,0,0,14908,13,-500,0,0,976560013.4,21,38,1,2117,68,,,2
2026-08-12T16:33:02.000+00:00,simukka-atom,10.0.1.237,af2942,158.2,1.0,0,playing,play,0,122.76,122.64,-120,-343,-343,0,152,3,0,2,485.1,485.5,4,1,0,0,14908,13,-500,0,0,976560013.4,21,38,1,1027,32,,,2
2026-08-12T16:33:03.000+00:00,simukka-atom,10.0.1.237,af2942,159.3,1.1,0,playing,play,0,123.80,123.67,-130,-341,-341,0,249,2,0,2,484.0,484.4,4,1,0,0,14908,6,-500,0,0,976560010.3,14,39,1,1027,39,,,2
2026-08-12T16:33:04.000+00:00,simukka-atom,10.0.1.237,af2942,160.3,1.0,0,playing,play,0,124.85,124.51,-340,-249,-253,0,168,2,0,1,483.2,483.4,4,1,0,0,14908,6,-500,0,0,976560010.3,14,39,1,1046,55,,,2
2026-08-12T16:33:05.000+00:00,simukka-atom,10.0.1.237,af2942,161.3,1.0,0,playing,play,0,125.89,125.76,-130,-339,-339,0,156,3,0,2,481.9,482.4,4,1,0,0,14908,6,-500,0,0,976560010.3,14,39,1,2073,25,,,2
2026-08-12T16:33:07.000+00:00,simukka-atom,10.0.1.237,af2942,162.4,1.1,0,playing,play,0,126.94,126.64,-300,-248,-349,0,159,3,0,1,481.1,481.1,4,1,0,0,14908,6,-500,0,0,976560010.3,14,39,1,1043,54,,,2
2026-08-12T16:33:08.000+00:00,simukka-atom,10.0.1.237,af2942,163.4,1.0,0,playing,play,0,127.97,127.89,-80,-346,-346,0,147,3,0,2,479.8,480.2,4,1,0,0,14908,3,-500,0,0,976560010.3,14,40,1,2083,35,,,2
2026-08-12T16:33:09.000+00:00,simukka-atom,10.0.1.237,af2942,164.5,1.1,0,playing,play,0,129.02,128.89,-130,-100,-331,0,164,2,1,1,478.8,478.9,4,1,0,0,14908,3,-500,0,0,976560010.3,14,40,1,3117,35,,,2
2026-08-12T16:33:10.000+00:00,simukka-atom,10.0.1.237,af2942,165.5,1.0,0,playing,play,0,130.04,129.70,-340,-248,-343,0,164,3,0,1,478.0,478.0,4,1,0,0,14908,3,-500,0,0,976560010.3,14,40,1,4153,34,,,2
2026-08-12T16:33:11.000+00:00,simukka-atom,10.0.1.237,af2942,166.5,1.0,0,playing,play,0,131.11,130.98,-130,-341,-341,0,153,3,0,2,476.7,477.1,4,1,0,0,14908,3,-500,0,0,976560010.3,14,40,1,2062,37,,,2
2026-08-12T16:33:12.000+00:00,simukka-atom,10.0.1.237,af2942,167.6,1.1,0,playing,play,0,132.15,131.93,-220,-96,-327,0,167,2,0,1,475.8,475.9,4,1,0,0,14908,3,-500,0,0,976560010.3,14,40,1,3127,63,,,2
2026-08-12T16:33:13.000+00:00,simukka-atom,10.0.1.237,af2942,168.6,1.0,0,playing,play,0,133.19,132.82,-370,-249,-380,0,156,3,0,1,474.9,475.0,4,1,0,0,17116,1,-500,1,2208,976560010.3,14,41,1,4162,33,,,2
2026-08-12T16:33:14.000+00:00,simukka-atom,10.0.1.237,af2942,169.7,1.1,0,playing,play,0,134.22,134.10,-120,-103,-347,0,160,3,0,2,473.6,473.6,4,1,0,0,17116,1,-500,0,0,976560010.3,14,41,1,1033,40,,,2
2026-08-12T16:33:15.000+00:00,simukka-atom,10.0.1.237,af2942,170.7,1.0,0,playing,play,0,135.25,135.20,-50,-327,-327,0,168,3,0,2,472.5,472.8,4,1,0,0,17116,1,-500,0,0,976560010.3,14,41,1,1017,25,,,2
2026-08-12T16:33:16.000+00:00,simukka-atom,10.0.1.237,af2942,171.7,1.0,0,playing,play,0,136.30,135.96,-340,-249,-342,0,251,2,0,1,471.7,471.7,4,1,0,0,17116,1,-500,0,0,976560010.3,14,41,1,2045,26,,,2
2026-08-12T16:33:17.000+00:00,simukka-atom,10.0.1.237,af2942,172.8,1.1,0,playing,play,0,137.33,137.27,-60,-332,-346,0,161,3,0,2,470.4,470.8,4,1,0,0,17116,1,-500,0,0,976560010.3,14,41,1,3102,53,,,2
2026-08-12T16:33:18.000+00:00,simukka-atom,10.0.1.237,af2942,173.8,1.0,0,playing,play,0,138.35,138.23,-120,-62,-342,0,152,2,0,1,469.5,469.5,4,1,0,0,17116,1,-500,0,0,976560010.3,14,42,1,4125,22,,,2
2026-08-12T16:33:19.000+00:00,simukka-atom,10.0.1.237,af2942,174.9,1.1,0,playing,play,0,139.40,139.04,-360,-248,-298,0,190,3,0,1,468.7,468.7,4,1,0,0,17116,1,-500,0,0,976560010.3,14,42,1,1038,45,,,2
2026-08-12T16:33:20.000+00:00,simukka-atom,10.0.1.237,af2942,175.9,1.0,0,playing,play,0,140.45,140.34,-110,-326,-340,0,167,3,1,2,467.4,467.8,4,1,0,0,17116,1,-500,0,0,976560010.3,14,42,1,2092,53,,,2
2026-08-12T16:33:21.000+00:00,simukka-atom,10.0.1.237,af2942,176.9,1.0,0,playing,play,0,141.48,141.24,-240,-106,-338,0,156,2,0,1,466.5,466.6,4,1,0,0,17116,1,-500,0,0,976560010.3,14,42,1,3119,25,,,2
2026-08-12T16:33:22.000+00:00,simukka-atom,10.0.1.237,af2942,178.0,1.1,0,playing,play,0,142.53,142.50,-30,-334,-347,0,158,4,0,2,465.2,465.5,4,1,0,0,17116,1,-500,0,0,976560010.3,14,42,1,4157,36,,,2
2026-08-12T16:33:23.000+00:00,simukka-atom,10.0.1.237,af2942,179.0,1.0,0,playing,play,0,143.57,143.46,-110,-89,-343,0,150,2,0,1,550.6,464.8,4,1,0,0,17116,-1,-500,0,0,976560010.3,14,43,1,2078,49,,,2
2026-08-12T16:33:24.000+00:00,simukka-atom,10.0.1.237,af2942,180.1,1.1,0,playing,play,0,144.62,144.27,-350,-246,-331,0,164,3,0,1,549.8,549.8,4,1,0,0,17116,-1,-500,0,0,976560010.3,14,43,1,3126,48,,,2
2026-08-12T16:33:25.000+00:00,simukka-atom,10.0.1.237,af2942,181.1,1.0,0,playing,play,0,145.65,145.57,-80,-329,-341,0,166,3,0,2,548.5,548.9,4,1,0,0,17116,1,-500,0,0,976560010.3,14,42,1,4154,24,,,2
2026-08-12T16:33:26.000+00:00,simukka-atom,10.0.1.237,af2942,182.1,1.0,0,playing,play,0,146.70,146.34,-360,-249,-255,0,174,2,0,1,547.7,547.8,4,1,0,0,17116,-5,-500,0,0,976560010.2,14,36,1,1018,26,,,2
2026-08-12T16:33:27.000+00:00,simukka-atom,10.0.1.237,af2942,183.2,1.1,0,playing,play,0,147.74,147.63,-110,-375,-375,0,161,3,0,2,546.5,546.9,4,1,0,0,16455,-12,-500,1,660,976560010.0,14,35,1,2082,63,,,2
2026-08-12T16:33:28.000+00:00,simukka-atom,10.0.1.237,af2942,184.2,1.0,0,playing,play,0,148.77,148.56,-210,-88,-343,0,150,2,0,1,545.5,545.6,4,1,0,0,16455,-12,-500,0,0,976560010.0,14,36,1,3110,25,,,2
2026-08-12T16:33:29.000+00:00,simukka-atom,10.0.1.237,af2942,185.3,1.1,0,playing,play,0,149.80,149.45,-350,-250,-330,0,162,3,0,1,544.6,544.8,4,1,0,0,16455,-12,-500,0,0,976560010.0,14,36,1,4142,30,,,2
2026-08-12T16:33:30.000+00:00,simukka-atom,10.0.1.237,af2942,186.3,1.0,0,playing,play,0,150.85,150.74,-110,-96,-342,0,167,3,1,2,543.3,543.4,4,1,0,0,16455,-12,-500,0,0,976560010.0,14,36,1,4146,47,,,2
2026-08-12T16:33:31.000+00:00,simukka-atom,10.0.1.237,af2942,187.3,1.0,0,playing,play,0,151.87,151.58,-290,-248,-331,0,169,3,0,1,542.5,542.5,4,1,0,0,16455,-3,-500,0,0,976560010.2,14,35,1,4136,35,,,2
2026-08-12T16:33:33.000+00:00,simukka-atom,10.0.1.237,af2942,188.4,1.1,0,playing,play,0,152.91,152.82,-90,-335,-335,0,159,3,0,2,541.3,541.6,4,1,0,0,16455,-3,-500,0,0,976560010.2,14,35,1,1022,31,,,2
2026-08-12T16:33:34.000+00:00,simukka-atom,10.0.1.237,af2942,189.4,1.0,0,playing,play,0,153.95,153.60,-350,-248,-251,0,165,2,0,1,540.5,540.5,4,1,0,0,16455,-3,-500,0,0,976560009.0,17,36,1,1025,41,,,2
2026-08-12T16:33:35.000+00:00,simukka-atom,10.0.1.237,af2942,190.5,1.1,0,playing,play,0,155.00,154.90,-100,-340,-340,0,154,3,0,2,539.2,539.6,4,1,0,0,16455,-3,-500,0,0,976560009.0,17,36,1,1039,44,,,2
2026-08-12T16:33:36.000+00:00,simukka-atom,10.0.1.237,af2942,191.5,1.0,0,playing,play,0,156.05,155.76,-290,-95,-326,0,167,2,0,1,538.3,538.3,4,1,0,0,16455,-3,-500,0,0,976560009.0,17,36,1,2082,40,,,2
2026-08-12T16:33:37.000+00:00,simukka-atom,10.0.1.237,af2942,192.6,1.1,0,playing,play,0,157.08,156.98,-100,-344,-344,0,249,3,0,2,537.1,537.6,4,1,0,0,16455,-3,-500,0,0,976560009.0,17,35,1,3119,35,,,2
2026-08-12T16:33:38.000+00:00,simukka-atom,10.0.1.237,af2942,193.6,1.0,0,playing,play,0,158.14,158.12,-20,-251,-331,0,180,3,0,2,536.0,536.2,4,1,0,0,16455,-3,-500,0,0,976560009.0,17,35,1,4183,63,,,2
2026-08-12T16:33:39.000+00:00,simukka-atom,10.0.1.237,af2942,194.6,1.0,0,playing,play,0,159.18,159.06,-120,-92,-347,0,145,2,0,1,535.0,535.0,4,1,0,0,16455,-2,-500,0,0,976560009.0,17,36,1,5208,23,,,2
2026-08-12T16:33:40.000+00:00,simukka-atom,10.0.1.237,af2942,195.7,1.1,0,playing,play,0,160.25,159.89,-360,-248,-333,0,160,3,0,1,534.2,534.2,4,1,0,0,16455,-2,-500,0,0,976560009.0,17,36,1,3164,84,,,2
2026-08-12T16:33:41.000+00:00,simukka-atom,10.0.1.237,af2942,196.8,1.1,0,playing,play,0,161.30,161.19,-110,-332,-345,0,162,3,0,2,532.9,533.3,4,1,0,0,16455,-2,-500,0,0,976560009.0,17,36,1,4190,24,,,2
2026-08-12T16:33:42.000+00:00,simukka-atom,10.0.1.237,af2942,197.8,1.0,0,playing,play,0,162.33,161.99,-340,-248,-262,0,168,2,0,1,532.1,532.2,4,1,0,0,16455,-1,-500,0,0,976560009.0,17,35,1,1029,37,,,2
2026-08-12T16:33:43.000+00:00,simukka-atom,10.0.1.237,af2942,198.8,1.0,0,playing,play,0,163.40,163.17,-230,-102,-326,0,254,2,0,2,530.9,531.0,4,1,0,0,10826,-1,-500,1,5630,976560009.0,17,36,1,2090,59,,,2
2026-08-12T16:33:44.000+00:00,simukka-atom,10.0.1.237,af2942,199.9,1.1,0,playing,play,0,164.45,164.11,-340,-249,-345,0,186,3,0,1,530.0,530.2,4,1,0,0,10826,-1,-500,0,0,976560009.0,17,36,1,3132,41,,,2
2026-08-12T16:33:45.000+00:00,simukka-atom,10.0.1.237,af2942,200.9,1.0,0,playing,play,0,165.48,165.19,-290,-249,-310,0,153,3,0,2,615.1,529.4,4,1,0,0,10826,-1,-500,0,0,976560009.0,17,36,1,4186,53,,,2
2026-08-12T16:33:46.000+00:00,simukka-atom,10.0.1.237,af2942,202.0,1.1,0,playing,play,0,166.55,166.48,-70,-336,-336,0,160,3,0,2,613.8,614.2,4,1,0,0,10826,-1,-500,0,0,976560009.0,17,36,1,3163,58,,,2
2026-08-12T16:33:47.000+00:00,simukka-atom,10.0.1.237,af2942,203.1,1.1,0,playing,play,0,167.59,167.44,-150,-90,-347,0,148,2,0,1,612.8,612.9,4,1,0,0,10826,2,-500,0,0,976560009.0,17,35,1,4193,28,,,2
2026-08-12T16:33:48.000+00:00,simukka-atom,10.0.1.237,af2942,204.1,1.0,0,playing,play,0,168.63,168.50,-130,-103,-344,0,249,2,0,2,611.8,611.9,4,1,0,0,10826,5,-500,0,0,976560009.1,17,36,1,1019,28,,,2
2026-08-12T16:33:50.000+00:00,simukka-atom,10.0.1.237,af2942,205.4,1.3,0,playing,play,0,169.91,169.73,-180,-97,-358,0,162,3,0,2,610.6,610.7,4,1,0,0,10826,5,-500,0,0,976560009.1,17,36,1,1270,282,,,2
2026-08-12T16:33:51.000+00:00,simukka-atom,10.0.1.237,af2942,206.4,1.0,0,playing,play,0,170.94,170.59,-350,-246,-341,0,163,3,0,1,609.7,609.8,4,1,0,0,10826,5,-500,0,0,976560009.1,17,36,1,2296,23,,,2
2026-08-12T16:33:52.000+00:00,simukka-atom,10.0.1.237,af2942,207.4,1.0,0,playing,play,0,171.98,171.85,-130,-339,-339,0,155,3,0,2,608.4,608.9,4,1,0,0,10826,5,-500,0,0,976560009.1,17,36,1,3330,33,,,2
2026-08-12T16:33:53.000+00:00,simukka-atom,10.0.1.237,af2942,208.5,1.1,0,playing,play,0,172.99,172.90,-90,-250,-251,0,167,2,1,2,607.4,607.8,4,1,0,0,10826,7,-500,0,0,976560009.2,17,35,1,4365,33,,,2
2026-08-12T16:33:54.000+00:00,simukka-atom,10.0.1.237,af2942,209.5,1.0,0,playing,play,0,174.03,174.00,-30,-348,-348,0,249,3,0,2,606.3,606.6,4,1,0,0,10826,16,-500,0,0,976560011.4,20,36,1,2046,25,,,2
2026-08-12T16:33:55.000+00:00,simukka-atom,10.0.1.237,af2942,210.5,1.0,0,playing,play,0,175.06,174.94,-120,-98,-329,0,166,2,0,1,605.3,605.4,4,1,0,0,10826,16,-500,0,0,976560011.4,20,36,1,3076,28,,,2
2026-08-12T16:33:56.000+00:00,simukka-atom,10.0.1.237,af2942,211.6,1.1,0,playing,play,0,176.14,176.07,-70,-347,-347,0,155,3,0,2,604.2,604.6,4,1,0,0,10826,16,-500,0,0,976560011.4,20,36,1,1069,76,,,2
2026-08-12T16:33:57.000+00:00,simukka-atom,10.0.1.237,af2942,212.6,1.0,0,playing,play,0,177.20,176.83,-370,-249,-257,0,162,2,0,1,603.5,603.5,4,1,0,0,10826,21,-500,0,0,976560011.5,20,35,1,1034,39,,,2
2026-08-12T16:33:58.000+00:00,simukka-atom,10.0.1.237,af2942,213.7,1.1,0,playing,play,0,178.23,178.12,-110,-370,-370,0,167,3,0,2,602.2,602.6,4,1,0,0,15609,21,-500,1,4783,976560011.5,20,35,1,2081,45,,,2
2026-08-12T16:33:59.000+00:00,simukka-atom,10.0.1.237,af2942,214.7,1.0,0,playing,play,0,179.26,179.14,-120,-104,-333,0,159,2,0,1,601.1,601.3,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,3110,28,,,2
2026-08-12T16:34:00.000+00:00,simukka-atom,10.0.1.237,af2942,216.0,1.3,0,playing,play,0,180.56,180.45,-110,-333,-345,0,188,4,0,2,599.8,600.3,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,4415,303,,,2
2026-08-12T16:34:01.000+00:00,simukka-atom,10.0.1.237,af2942,217.1,1.1,0,playing,play,0,181.59,181.32,-270,-249,-340,0,189,3,1,1,599.0,599.0,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,1018,28,,,2
2026-08-12T16:34:02.000+00:00,simukka-atom,10.0.1.237,af2942,218.1,1.0,0,playing,play,0,182.62,182.57,-50,-340,-340,0,155,3,0,2,597.7,598.1,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,35,1,2048,29,,,2
2026-08-12T16:34:03.000+00:00,simukka-atom,10.0.1.237,af2942,219.1,1.0,0,playing,play,0,183.66,183.54,-120,-94,-328,0,168,2,0,1,596.7,596.8,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,3078,28,,,2
2026-08-12T16:34:04.000+00:00,simukka-atom,10.0.1.237,af2942,220.2,1.1,0,playing,play,0,184.71,184.38,-330,-249,-336,0,170,3,0,1,595.9,595.9,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,4147,67,,,2
2026-08-12T16:34:05.000+00:00,simukka-atom,10.0.1.237,af2942,221.2,1.0,0,playing,play,0,185.74,185.64,-100,-335,-335,0,159,3,0,2,594.6,595.0,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,2075,24,,,2
2026-08-12T16:34:06.000+00:00,simukka-atom,10.0.1.237,af2942,222.2,1.0,0,playing,play,0,186.78,186.60,-180,-90,-345,0,148,2,0,1,593.7,593.8,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,3117,40,,,2
2026-08-12T16:34:07.000+00:00,simukka-atom,10.0.1.237,af2942,223.3,1.1,0,playing,play,0,187.86,187.49,-370,-249,-332,0,162,3,0,1,679.1,593.5,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,35,1,4188,68,,,2
2026-08-12T16:34:09.000+00:00,simukka-atom,10.0.1.237,af2942,224.4,1.1,0,playing,play,0,188.94,188.63,-310,-247,-342,0,166,3,0,2,678.0,678.0,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,1028,35,,,2
2026-08-12T16:34:10.000+00:00,simukka-atom,10.0.1.237,af2942,225.5,1.1,0,playing,play,0,190.01,189.94,-70,-346,-346,0,147,3,0,2,676.7,677.1,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,1054,106,,,2
2026-08-12T16:34:11.000+00:00,simukka-atom,10.0.1.237,af2942,226.5,1.0,0,playing,play,0,191.08,190.90,-180,-101,-334,0,160,2,0,1,675.7,675.8,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,2126,70,,,2
2026-08-12T16:34:12.000+00:00,simukka-atom,10.0.1.237,af2942,227.6,1.1,0,playing,play,0,192.13,191.77,-360,-247,-344,0,162,3,0,1,674.8,674.9,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,36,1,3163,34,,,2
2026-08-12T16:34:13.000+00:00,simukka-atom,10.0.1.237,af2942,228.6,1.0,0,playing,play,0,193.16,193.05,-110,-341,-341,0,153,3,1,2,673.6,674.0,4,1,0,0,15609,-0,-500,0,0,976560009.2,13,35,1,4196,32,,,2
2026-08-12T16:34:14.000+00:00,simukka-atom,10.0.1.237,af2942,229.6,1.0,0,playing,play,0,194.20,194.17,-30,-309,-340,0,255,3,0,2,672.4,672.8,4,1,0,0,13421,-3,-500,1,2187,976560009.2,13,36,1,1022,37,,,2
2026-08-12T16:34:15.000+00:00,simukka-atom,10.0.1.237,af2942,230.7,1.1,0,playing,play,0,195.22,195.12,-100,-90,-346,0,148,2,0,1,671.5,671.5,4,1,0,0,13421,-3,-500,0,0,976560009.2,13,36,1,2058,34,,,2
2026-08-12T16:34:16.000+00:00,simukka-atom,10.0.1.237,af2942,231.8,1.1,0,playing,play,0,196.30,195.94,-360,-249,-333,0,162,3,0,1,670.7,670.7,4,1,0,0,13421,-3,-500,0,0,976560009.2,13,36,1,3129,69,,,2
2026-08-12T16:34:17.000+00:00,simukka-atom,10.0.1.237,af2942,232.8,1.0,0,playing,play,0,197.33,197.25,-80,-330,-344,0,165,3,1,2,669.4,669.7,4,1,0,0,13421,-3,-500,0,0,976560009.2,13,35,1,4159,28,,,2
2026-08-12T16:34:18.000+00:00,simukka-atom,10.0.1.237,af2942,233.8,1.0,0,playing,play,0,198.39,198.04,-350,-250,-347,0,249,2,0,1,668.6,668.7,4,1,0,0,13421,-3,-500,0,0,976560009.1,13,35,1,1049,56,,,2
2026-08-12T16:34:19.000+00:00,simukka-atom,10.0.1.237,af2942,234.9,1.1,0,playing,play,0,199.46,199.33,-130,-335,-335,0,160,3,0,2,667.3,667.7,4,1,0,0,13421,-3,-500,0,0,976560009.1,13,36,1,2109,58,,,2
2026-08-12T16:34:20.000+00:00,simukka-atom,10.0.1.237,af2942,235.9,1.0,0,playing,play,0,200.50,200.23,-270,-89,-346,0,150,2,0,1,666.4,666.5,4,1,0,0,13421,-3,-500,0,0,976560009.1,13,36,1,3152,41,,,2
2026-08-12T16:34:21.000+00:00,simukka-atom,10.0.1.237,af2942,237.0,1.1,0,playing,play,0,201.53,201.49,-40,-343,-343,0,163,4,0,2,665.1,665.5,4,1,0,0,13421,-3,-500,0,0,976560009.1,13,36,1,1021,30,,,2
2026-08-12T16:34:22.000+00:00,simukka-atom,10.0.1.237,af2942,238.1,1.1,0,playing,play,0,202.61,202.49,-120,-97,-329,0,165,2,1,1,664.1,664.2,4,1,0,0,13421,-3,-500,0,0,976560009.1,13,35,1,2099,76,,,2
2026-08-12T16:34:23.000+00:00,simukka-atom,10.0.1.237,af2942,239.1,1.0,0,playing,play,0,203.64,203.29,-350,-250,-341,0,169,3,0,1,663.3,663.3,4,1,0,0,13421,-8,-500,0,0,976560009.0,13,36,1,3129,28,,,2
2026-08-12T16:34:24.000+00:00,simukka-atom,10.0.1.237,af2942,240.1,1.0,0,playing,play,0,204.68,204.56,-120,-338,-338,0,158,3,0,2,662.0,662.4,4,1,0,0,13421,-8,-500,0,0,976560009.0,13,36,1,4169,38,,,2
2026-08-12T16:34:25.000+00:00,simukka-atom,10.0.1.237,af2942,241.2,1.1,0,playing,play,0,205.77,205.51,-260,-68,-336,0,147,2,0,1,661.1,661.2,4,1,0,0,13421,-8,-500,0,0,976560009.0,13,36,1,2141,110,,,2
2026-08-12T16:34:26.000+00:00,simukka-atom,10.0.1.237,af2942,242.3,1.1,0,playing,play,0,206.85,206.74,-110,-84,-341,0,186,3,0,2,659.9,659.9,4,1,0,0,13421,-8,-500,0,0,976560009.0,13,36,1,3208,65,,,2
2026-08-12T16:34:27.000+00:00,simukka-atom,10.0.1.237,af2942,243.3,1.0,0,playing,play,0,207.89,207.53,-360,-248,-328,0,168,3,0,1,659.1,659.1,4,1,0,0,13421,-6,-500,0,0,976560009.0,13,35,1,4252,42,,,2
2026-08-12T16:34:29.000+00:00,simukka-atom,10.0.1.237,af2942,244.4,1.1,0,playing,play,0,208.93,208.82,-110,-89,-359,0,256,2,0,2,744.4,658.4,4,1,0,0,16417,-4,-500,1,2995,976560009.6,17,36,1,4242,37,,,2
2026-08-12T16:34:30.000+00:00,simukka-atom,10.0.1.237,af2942,245.4,1.0,0,playing,play,0,209.97,209.62,-350,-250,-332,0,178,3,0,1,743.6,743.7,4,1,0,0,16417,-4,-500,0,0,976560009.6,17,36,1,1025,34,,,2
2026-08-12T16:34:31.000+00:00,simukka-atom,10.0.1.237,af2942,246.5,1.1,0,playing,play,0,211.03,210.81,-220,-68,-325,0,192,2,0,2,742.4,742.5,4,1,0,0,16417,-4,-500,0,0,976560009.6,17,36,1,1042,49,,,2
2026-08-12T16:34:32.000+00:00,simukka-atom,10.0.1.237,af2942,247.5,1.0,0,playing,play,0,212.06,211.74,-320,-249,-311,0,196,3,0,1,741.5,741.7,4,1,0,0,16417,-4,-500,0,0,976560009.6,17,36,1,2079,34,,,2
2026-08-12T16:34:33.000+00:00,simukka-atom,10.0.1.237,af2942,248.6,1.1,0,playing,play,0,213.11,212.99,-120,-100,-332,0,162,3,0,2,740.2,740.3,4,1,0,0,16417,-12,-500,0,0,976560009.5,17,35,1,3129,49,,,2
2026-08-12T16:34:34.000+00:00,simukka-atom,10.0.1.237,af2942,249.6,1.0,0,playing,play,0,214.14,213.83,-310,-247,-343,0,163,3,0,1,739.4,739.4,4,1,0,0,16417,-13,-500,0,0,976560009.4,17,36,1,4176,45,,,2
2026-08-12T16:34:35.000+00:00,simukka-atom,10.0.1.237,af2942,250.7,1.1,0,playing,play,0,215.19,215.13,-60,-339,-339,0,154,3,1,2,738.1,738.5,4,1,0,0,16417,-13,-500,0,0,976560009.4,17,36,1,3132,45,,,2
2026-08-12T16:34:36.000+00:00,simukka-atom,10.0.1.237,af2942,251.7,1.0,0,playing,play,0,216.23,216.13,-100,-96,-328,0,168,2,0,1,737.1,737.2,4,1,0,0,16417,-13,-500,0,0,976560009.4,17,36,1,4177,43,,,2
2026-08-12T16:34:37.000+00:00,simukka-atom,10.0.1.237,af2942,252.7,1.0,0,playing,play,0,217.27,216.94,-330,-249,-329,0,196,3,0,1,736.3,736.4,4,1,0,0,16417,-13,-500,0,0,976560009.4,17,36,1,4155,27,,,2
2026-08-12T16:34:38.000+00:00,simukka-atom,10.0.1.237,af2942,253.8,1.1,0,playing,play,0,218.29,218.17,-120,-334,-334,0,160,3,0,2,735.1,735.5,4,1,0,0,16417,-13,-500,0,0,976560009.4,17,35,1,1020,29,,,2
2026-08-12T16:34:39.000+00:00,simukka-atom,10.0.1.237,af2942,254.8,1.0,0,playing,play,0,219.32,219.11,-210,-90,-344,0,149,2,0,1,734.1,734.2,4,1,0,0,16417,-20,-500,0,0,976560009.2,17,36,1,2046,24,,,2
2026-08-12T16:34:40.000+00:00,simukka-atom,10.0.1.237,af2942,255.8,1.0,0,playing,play,0,220.40,220.03,-370,-248,-333,0,162,3,0,1,733.2,733.4,4,1,0,0,16417,-20,-500,0,0,976560009.2,17,36,1,3109,59,,,2
2026-08-12T16:34:41.000+00:00,simukka-atom,10.0.1.237,af2942,256.9,1.1,0,playing,play,0,221.44,221.32,-120,-98,-342,0,166,3,0,2,731.9,732.0,4,1,0,0,16417,-20,-500,0,0,976560009.1,17,36,1,4158,47,,,2
2026-08-12T16:34:42.000+00:00,simukka-atom,10.0.1.237,af2942,257.9,1.0,0,playing,play,0,222.47,222.14,-330,-248,-339,0,167,3,0,1,731.1,731.1,4,1,0,0,16417,-20,-500,0,0,976560009.1,17,35,1,1016,28,,,2
2026-08-12T16:34:43.000+00:00,simukka-atom,10.0.1.237,af2942,258.9,1.0,0,playing,play,0,223.50,223.41,-90,-336,-345,0,159,3,0,2,729.8,730.2,4,1,0,0,16417,-20,-500,0,0,976560009.1,17,35,1,1011,17,,,2
